epoch,loss_avg,loss_value,reconstruction_loss_avg,reconstruction_loss_val,distillation_loss_avg,distillation_loss_val,batch_time_avg,batch_time_val,memory_used,epoch_time
0,-0.6790996866428751,-0.6493861079216003,0.27823397475701156,0.3070312738418579,-0.9573336613339651,-0.9564173817634583,0.0961211259229385,0.07596707344055176,6650.1953125,325.9499635696411
1,-0.7033346658634099,-0.6767641305923462,0.2597683761811162,0.28451550006866455,-0.9631030423477653,-0.9612796306610107,0.09010008941600893,0.057561397552490234,6746.19970703125,305.5323328971863
2,-0.7201048730985368,-0.7021452188491821,0.2467572031447433,0.26510992646217346,-0.9668620759941514,-0.967255175113678,0.09006788047918772,0.06398439407348633,6763.6875,305.4236707687378
3,-0.7284030688239568,-0.7149753570556641,0.24214113083245323,0.25621551275253296,-0.97054419946304,-0.971190869808197,0.09012622771379836,0.062485694885253906,6763.6875,305.62126302719116
4,-0.7381998068035968,-0.7210853099822998,0.2358414228709649,0.2546605169773102,-0.9740412296160563,-0.9757457971572876,0.0898444314370005,0.061461448669433594,6764.62890625,304.66647839546204
5,-0.7449238553149227,-0.7226600050926208,0.23135640000291913,0.25462186336517334,-0.9762802549311018,-0.9772818684577942,0.09024144885322753,0.05619335174560547,6774.0,306.01247000694275
6,-0.7522415561285594,-0.7306814193725586,0.22602285254044577,0.24669981002807617,-0.9782644089195072,-0.9773812294006348,0.09010064788217638,0.06916236877441406,6774.0,305.5344867706299
7,-0.757162958277811,-0.7414331436157227,0.22252093326756375,0.23808476328849792,-0.9796838910852971,-0.979517936706543,0.0897443709349569,0.06263899803161621,6774.0,304.3269727230072
8,-0.7619768247495732,-0.7403310537338257,0.21929050101396003,0.23948849737644196,-0.981267326186942,-0.9798195362091064,0.08999464906306086,0.06769466400146484,6774.0,305.17591857910156
9,-0.7645382103141581,-0.742366373538971,0.21736044495438933,0.23837798833847046,-0.9818986552158101,-0.9807443618774414,0.08993320822258749,0.06223750114440918,6774.0,304.9670298099518
10,-0.7680605628232453,-0.7522173523902893,0.21521169044687652,0.22897352278232574,-0.9832722535309241,-0.9811908602714539,0.08997635312644263,0.06218218803405762,6774.0,305.1134533882141
11,-0.7703986165979508,-0.7592461705207825,0.2132771152475021,0.221968874335289,-0.9836757319318377,-0.9812150597572327,0.09019049407106274,0.062408447265625,6774.0,305.8397135734558
12,-0.7731211695402693,-0.7606496810913086,0.2115808835702914,0.22217117249965668,-0.9847020533419729,-0.9828208684921265,0.09020877390686863,0.06306695938110352,6774.0,305.90136194229126
13,-0.7741682990027063,-0.7548161149024963,0.21084471270343813,0.2266780287027359,-0.9850130116505231,-0.981494128704071,0.09051965507073094,0.06262755393981934,6774.0,306.95532870292664
14,-0.7760608870680258,-0.756397008895874,0.20929042175543336,0.2270686775445938,-0.9853513088733123,-0.9834656715393066,0.09036594680261907,0.06609535217285156,6774.0,306.4340612888336
15,-0.7768630149350166,-0.7700334787368774,0.20917368139496362,0.214485302567482,-0.9860366958524608,-0.9845187664031982,0.09146445151171266,0.07680940628051758,6774.0,310.1594834327698
16,-0.7793192214367516,-0.7585374116897583,0.20722025675048086,0.226482093334198,-0.9865394780597841,-0.9850195050239563,0.09049452472597896,0.0629734992980957,6774.0,306.8701961040497
17,-0.779392088313029,-0.7577580809593201,0.20732851767796853,0.2256840467453003,-0.98672060584597,-0.9834421277046204,0.09034811666461086,0.06424331665039062,6774.0,306.3741419315338
18,-0.7808765460870876,-0.7605147361755371,0.2062309554422312,0.22397218644618988,-0.9871075014179387,-0.9844869375228882,0.09069808821029911,0.06227397918701172,6774.0,307.56068992614746
19,-0.7816888637620116,-0.7610490918159485,0.20562405496701944,0.22485853731632233,-0.9873129193150465,-0.9859076142311096,0.09026960221338118,0.060933589935302734,6774.0,306.1078870296478
20,-0.7824787377339912,-0.7614158391952515,0.20503825498817033,0.22419928014278412,-0.9875169925888078,-0.9856151342391968,0.08978862623238908,0.06222414970397949,6774.06982421875,304.4764413833618
21,-0.7825419510046232,-0.763120710849762,0.20532943975740756,0.22293579578399658,-0.9878713910740596,-0.9860565066337585,0.09049528202663232,0.06127667427062988,6774.06982421875,306.8731122016907
22,-0.7846073775706485,-0.767011821269989,0.20357433884736859,0.21923674643039703,-0.9881817164458965,-0.9862485527992249,0.08959823644677997,0.060585975646972656,6774.06982421875,303.8313956260681
